,address,area,building,identifier,location,lot,summary,utilities,vintage
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '65 7TH AVE', 'line2': 'NEW YORK, NY 10011', 'locality': 'NEW YORK', 'matchCode': 'ExaStr', 'oneLine': '65 7TH AVE, NEW YORK, NY 10011', 'postal1': '10023'}","{'blockNum': '1119', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 32524207836061, 'fips': '36061', 'apn': '1119002900065000000007B', 'apnOrig': '1119002900065000000007B', 'attomId': 325242078}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.738648', 'longitude': '-73.999398', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '29', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-6-11', 'pubDate': '2018-6-12'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '113 7TH AVE', 'line2': 'NEW YORK, NY 10011', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '113 7TH AVE, NEW YORK, NY 10011', 'postal1': '10023'}","{'blockNum': '1124', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '237', 'yearbuilteffective': 0}}","{'obPropId': 16925867136061, 'fips': '36061', 'apn': '1124002700113115000007D', 'apnOrig': '1124002700113115000007D', 'attomId': 169258671}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.740239', 'longitude': '-73.998229', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '27', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '115 E 24TH ST', 'line2': 'NEW YORK, NY 10010', 'locality': 'NEW YORK', 'matchCode': 'MulStr', 'oneLine': '115 E 24TH ST, NEW YORK, NY 10010', 'postal1': '10023'}","{'blockNum': '1124', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 32523863436061, 'fips': '36061', 'apn': '1124002700115000000024C', 'apnOrig': '1124002700115000000024C', 'attomId': 325238634}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.740643', 'longitude': '-73.984992', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '27', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-6-11', 'pubDate': '2018-6-12'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '145 7TH AVE # 146', 'line2': 'NEW YORK, NY 10011', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '145 7TH AVE # 146, NEW YORK, NY 10011', 'postal1': '10023'}","{'blockNum': '1127', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 25181207536061, 'fips': '36061', 'apn': '1127002900145146000007E', 'apnOrig': '1127002900145146000007E', 'attomId': 251812075}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.741338', 'longitude': '-73.997425', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '29', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '140 W 23RD ST # 142', 'line2': 'NEW YORK, NY 10011', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '140 W 23RD ST # 142, NEW YORK, NY 10011', 'postal1': '10023'}","{'blockNum': '1158', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 17043720036061, 'fips': '36061', 'apn': '1158131000140142000023T', 'apnOrig': '1158131000140142000023T', 'attomId': 170437200}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.743264', 'longitude': '-73.994016', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '1310', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '65 11TH AVE', 'line2': 'NEW YORK, NY 10011', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '65 11TH AVE, NEW YORK, NY 10011', 'postal1': '10023'}","{'blockNum': '1119', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 15058200436061, 'fips': '36061', 'apn': '1119002900065000000011D', 'apnOrig': '1119002900065000000011D', 'attomId': 150582004}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.744601', 'longitude': '-74.008638', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '29', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '140 W 27TH ST # 142', 'line2': 'NEW YORK, NY 10001', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '140 W 27TH ST # 142, NEW YORK, NY 10001', 'postal1': '10023'}","{'blockNum': '1158', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '07', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '566', 'yearbuilteffective': 0}}","{'obPropId': 17045088136061, 'fips': '36061', 'apn': '1158131000140142000027P', 'apnOrig': '1158131000140142000027P', 'attomId': 170450881}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.745929', 'longitude': '-73.992531', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '1310', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '140 W 30TH ST # 142', 'line2': 'NEW YORK, NY 10001', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '140 W 30TH ST # 142, NEW YORK, NY 10001', 'postal1': '10023'}","{'blockNum': '1158', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '07', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '1', 'yearbuilteffective': 0}}","{'obPropId': 17050612136061, 'fips': '36061', 'apn': '1158130100140142000030N', 'apnOrig': '1158130100140142000030N', 'attomId': 170506121}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.747657', 'longitude': '-73.990888', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '1301', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '145 11TH AVE # 146', 'line2': 'NEW YORK, NY 10011', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '145 11TH AVE # 146, NEW YORK, NY 10011', 'postal1': '10023'}","{'blockNum': '1127', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '06', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '146', 'yearbuilteffective': 0}}","{'obPropId': 16803718836061, 'fips': '36061', 'apn': '1127002900145046000011B', 'apnOrig': '1127002900145046000011B', 'attomId': 168037188}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.748588', 'longitude': '-74.007447', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '29', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '145 NY-9A # 146', 'line2': 'NEW YORK, NY 10011', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '145 NY-9A # 146, NEW YORK, NY 10011', 'postal1': '10023'}","{'blockNum': '1127', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 22105532236061, 'fips': '36061', 'apn': '1127002900145146000009G', 'apnOrig': '1127002900145146000009G', 'attomId': 221055322}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.748750', 'longitude': '-74.008054', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '29', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '101 W 36TH ST #', 'line2': 'NEW YORK, NY 10018', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '101 W 36TH ST #, NEW YORK, NY 10018', 'postal1': '10023', 'postal2': '5906', 'postal3': 'C037'}","{'countrysecsubd': 'New York County', 'countyuse1': 'R4'}","{'size': {'bldgsize': 1793, 'grosssize': 1793, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 1793, 'sizeInd': 'LIVING SQFT ', 'universalsize': 1793}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'yearbuilteffective': 0}}","{'obPropId': 16955734036061, 'fips': '36061', 'apn': '11391352', 'attomId': 169557340}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.751494', 'longitude': '-73.987424', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotsize1': 0.0, 'lotsize2': 0}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Condominium (residential)', 'proptype': 'CONDOMINIUM', 'yearbuilt': 0, 'propLandUse': 'CONDOMINIUM', 'propIndicator': '11'}",{},"{'lastModified': '2018-1-27', 'pubDate': '2018-4-2'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '80 COLUMBUS CIR', 'line2': 'NEW YORK, NY 10023', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '80 COLUMBUS CIR, NEW YORK, NY 10023', 'postal1': '10023', 'postal2': '5800', 'postal3': 'C001'}","{'blockNum': '1049', 'countrysecsubd': 'New York County', 'countyuse1': 'R4', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '03', 'subdname': 'TIME WARNER CENTER CONDO', 'subdtractnum': '0', 'taxcodearea': '2'}","{'size': {'bldgsize': 938, 'grosssize': 938, 'grosssizeadjusted': 938, 'groundfloorsize': 0, 'livingsize': 938, 'sizeInd': 'LIVING SQFT ', 'universalsize': 938}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'MISCELLANEOUS INDUSTRIAL', 'levels': 55, 'mobileHomeInd': ' ', 'storyDesc': 'MISCELLANEOUS INDUSTRIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 997605136061, 'fips': '36061', 'apn': '10491144', 'apnOrig': '10491144', 'attomId': 9976051}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.768298', 'longitude': '-73.982443', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '1144', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Condominium (residential)', 'propsubtype': 'MISCELLANEOUS INDUSTRIAL', 'proptype': 'CONDOMINIUM', 'yearbuilt': 0, 'propLandUse': 'CONDOMINIUM', 'propIndicator': '11'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '80 COLUMBUS CIR', 'line2': 'NEW YORK, NY 10023', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '80 COLUMBUS CIR, NEW YORK, NY 10023', 'postal1': '10023', 'postal2': '5800', 'postal3': 'C001'}","{'blockNum': '1049', 'countrysecsubd': 'New York County', 'countyuse1': 'R4', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '03', 'subdname': 'TIME WARNER CENTER CONDO', 'subdtractnum': '0', 'taxcodearea': '2'}","{'size': {'bldgsize': 1490, 'grosssize': 1490, 'grosssizeadjusted': 1490, 'groundfloorsize': 0, 'livingsize': 1490, 'sizeInd': 'LIVING SQFT ', 'universalsize': 1490}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'MISCELLANEOUS INDUSTRIAL', 'levels': 55, 'mobileHomeInd': ' ', 'storyDesc': 'MISCELLANEOUS INDUSTRIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 1999574136061, 'fips': '36061', 'apn': '10491161', 'apnOrig': '10491161', 'attomId': 19995741}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.768298', 'longitude': '-73.982443', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '1161', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Condominium (residential)', 'propsubtype': 'MISCELLANEOUS INDUSTRIAL', 'proptype': 'CONDOMINIUM', 'yearbuilt': 0, 'propLandUse': 'CONDOMINIUM', 'propIndicator': '11'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '80 COLUMBUS CIR', 'line2': 'NEW YORK, NY 10023', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '80 COLUMBUS CIR, NEW YORK, NY 10023', 'postal1': '10023', 'postal2': '5800', 'postal3': 'C001'}","{'blockNum': '1049', 'countrysecsubd': 'New York County', 'countyuse1': 'R4', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '03', 'subdname': 'TIME WARNER CENTER PLAN 1311', 'subdtractnum': '0', 'taxcodearea': '2'}","{'size': {'bldgsize': 8290, 'grosssize': 8290, 'grosssizeadjusted': 8290, 'groundfloorsize': 0, 'livingsize': 8290, 'sizeInd': 'LIVING SQFT ', 'universalsize': 8290}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'MISCELLANEOUS INDUSTRIAL', 'levels': 55, 'mobileHomeInd': ' ', 'storyDesc': 'MISCELLANEOUS INDUSTRIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3273636436061, 'fips': '36061', 'apn': '10491202', 'apnOrig': '10491202', 'attomId': 32736364}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.768298', 'longitude': '-73.982443', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '1202', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Condominium (residential)', 'propsubtype': 'MISCELLANEOUS INDUSTRIAL', 'proptype': 'CONDOMINIUM', 'yearbuilt': 0, 'propLandUse': 'CONDOMINIUM', 'propIndicator': '11'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
